m_dot_hot,m_dot_cold,T_hot_in,T_cold_in,R_f_hot,R_f_cold,T_hot_out,T_cold_out,Q_actual,U_overall,NTU,epsilon,h_hot,h_cold,error,iteration,Velocity_hot,Velocity_cold,timestamp,run_id
4.0979137701264765,2.0537140850406463,199.6823713595576,20.728414998316786,4.7361153504188055e-05,3.0799226901787264e-05,82.77645589914707,78.01306264786359,491526.190154594,145.30700337351715,1.3204045144325844,0.6532737126214825,154.1307949104394,3592.9316902129726,7.965111308294581e-07,27,166.4600605299568,0.04910912363737036,2023-01-01 11:00:00,0
4.262052474707335,2.4279164410357197,197.49385610316307,24.306078269241976,4.862383251894347e-05,3.384546804772829e-05,83.46782903019155,73.46110927331438,498620.5185499563,148.95247486138788,1.3011992462880175,0.6583953469413822,157.70049363854164,3961.224159576991,7.750543034035218e-07,27,173.12748698949287,0.05805718018517051,2023-01-01 12:00:00,0
4.313764088993693,2.4065937560618114,197.24661358780799,21.614473352144994,5.3833286720761816e-05,3.482833853870815e-05,82.24192197513682,72.23749776672729,509001.78957189294,149.7764599950723,1.2926330555467394,0.654804362449595,158.813191193863,3940.905083695967,7.823459213796014e-07,27,175.2280481352544,0.05754730474520943,2023-01-01 13:00:00,0
4.463310693424487,2.0408822144480623,203.10124343600398,22.332130088469597,5.5333089843577545e-05,3.597971235126439e-05,88.69600346888873,83.77394276382563,523902.41033317446,151.95282183244882,1.267356327656919,0.6328804619800703,162.0001427928346,3579.826763974099,7.778796486945794e-07,27,181.30273350493485,0.048802283496369205,2023-01-01 14:00:00,0
4.003552953327192,2.2599389810349426,198.80473226535258,22.918867559641228,6.28959091397299e-05,4.084596149493138e-05,81.79966755294146,73.82058667929954,480615.3076655867,143.24229526026463,1.3322535449816764,0.6652329049192305,152.05162581765353,3799.0633441194436,7.972498679009732e-07,27,162.62705960383428,0.05404044489004965,2023-01-01 15:00:00,0
4.47198050533634,2.1788836894168693,197.5892331693021,22.77803057184836,6.983573805117447e-05,4.4945432607021424e-05,86.18308649728121,78.92856989447279,511159.4751103083,151.81363799913046,1.2635990553724676,0.6372940922359607,162.183526498093,3719.0207456068874,7.555346712706523e-07,27,181.6549071953993,0.05210222263870044,2023-01-01 16:00:00,0
4.336966961908184,2.0807759187062023,201.06462958465653,22.467164426388294,7.836583263276094e-05,4.869335628068391e-05,86.8594207440802,80.92269923388645,508182.1272775085,148.85799755827577,1.2776317210098023,0.6394559337075181,159.31064688861093,3620.4579570233695,7.76389313728032e-07,27,176.17056470502004,0.04975623559176368,2023-01-01 17:00:00,0
4.079177264531381,2.433497655897422,200.30790606824638,22.310071254603823,8.216203264958024e-05,5.3502360885280146e-05,81.86634447645325,71.06569265780003,495705.8724765776,144.2870849415886,1.3168304775650252,0.6654101254422407,153.71955195829042,3966.5303765139897,8.079525883886163e-07,27,165.6989708559339,0.05819064013107367,2023-01-01 18:00:00,0
4.251221126916618,2.4908021754335774,195.3930013309318,20.799544314074627,8.504963647798064e-05,5.717862076566477e-05,80.51206020416143,68.95010724574276,501082.2753821434,147.51464141490388,1.2916055417319579,0.6579911016692825,157.46671993802002,4020.72088550401,7.814239069148243e-07,27,172.68751023302534,0.05956092568122874,2023-01-01 19:00:00,0
4.259654187537862,2.2261377101151636,204.04596301715267,24.928752439638124,9.29243915519093e-05,5.906975943095114e-05,87.9482203404136,79.48255372286289,507394.17788633803,147.09656842977765,1.285352498104354,0.6481663169184781,157.64875262127663,3765.832355564801,7.904897785238063e-07,27,173.03006692411495,0.05323217717411449,2023-01-01 20:00:00,0
4.136867237668183,2.113810379321036,203.18581614257525,20.18772117356312,9.623268661345702e-05,6.051645603047902e-05,84.23109625390552,77.35745382258945,504894.4804437429,144.5036240562902,1.300268031417839,0.6500325585838085,154.98327360486377,3653.8578225331353,8.117759193737584e-07,27,168.04237702771076,0.05054616707367958,2023-01-01 21:00:00,0
4.273849428431074,2.28736973925836,200.67430958829428,22.40314391127719,9.868245429071174e-05,6.192396660085446e-05,84.92865156821924,75.51194280998754,507541.18174616067,147.26655079696823,1.2825003889130122,0.6492674100183836,157.95482640249483,3825.879219657381,7.87866554219363e-07,27,173.60668731948468,0.05469637869645092,2023-01-01 22:00:00,0
4.445550296503865,2.2617307962124964,195.61635426357444,22.466539687578962,0.00010579682873639338,6.261074720519195e-05,84.93050553919622,75.89290646690395,504853.054813443,150.2356837306947,1.257636589773686,0.6392490167859706,161.62401073758278,3800.8191229745858,7.501680272525846e-07,27,180.5812940329785,0.054083291396158154,2023-01-01 23:00:00,0
4.4943903559914515,2.1899433432956856,197.81868532757164,23.007291788646842,0.00011417120825527993,6.753392249663666e-05,87.09608763578755,78.80972061252785,510568.97021293896,150.71107447271535,1.2478012660559328,0.6333831877332972,162.6568536588515,3730.0144962165973,7.504418277903824e-07,27,182.56521065852024,0.05236668491885789,2023-01-02 00:00:00,0
4.489062423976161,2.3768099907444036,198.46814504120465,23.827448471823306,0.00012032729841216899,6.966648280446124e-05,86.67025585184173,75.68042714972059,514916.2637292551,150.7100768473909,1.249222295590143,0.6401594323975215,162.54440968184593,3912.3970588951456,7.584533676663341e-07,27,182.3487864154749,0.056835105016915674,2023-01-02 01:00:00,0
4.260660763193421,2.4007635505681946,195.36410571532366,22.38849308123631,0.00012268415937884296,7.371075600369179e-05,85.1678268692473,71.69030280030351,498002.7305298042,147.73300981757572,1.2787608831167372,0.6520838266396988,157.28877960525813,3898.7438091791414,7.658794487497289e-07,27,173.07095471579416,0.05740789084894079,2023-01-02 02:00:00,0
4.494550562029919,2.4416889511527824,199.88970837462745,23.2864540638174,0.00012858585504263014,7.558071467114737e-05,86.62446789355738,74.48663656351945,522312.33536947623,150.57821855853567,1.246523166867334,0.6413542090324719,162.66023388522441,3974.3088892378073,7.693859913615597e-07,27,182.5717183373921,0.058386513224789986,2023-01-02 03:00:00,0
4.161579721515937,2.491228982069847,203.35430418245,20.537201449337253,0.00013581023019434274,7.853099900751177e-05,82.85666278137522,69.96850259898517,514498.5150097875,144.2903254955815,1.2902778307060816,0.6591158026226046,155.52236011267453,4021.1225365410687,8.232715771328003e-07,27,169.0462150262384,0.05957113162957496,2023-01-02 04:00:00,0
4.369993164539065,2.173194438001899,195.23278244169032,20.876181666637635,0.00014247957177711658,7.883286301858004e-05,84.14559885456227,75.73229757561059,498071.93900018063,147.54802235609378,1.2562873552084757,0.6371263439027921,160.0167990008983,3713.3563327946435,7.531582042474838e-07,27,177.51211164753695,0.05196617928525753,2023-01-02 05:00:00,0
4.143711598025077,2.4182672851783895,200.82964874168965,20.05220460659344,0.00014645974955214368,8.056893938609173e-05,82.01758012831657,70.0469893393128,505123.34331274853,143.60272115068335,1.2896177665236508,0.6572283903105965,155.13271294655917,3952.0384236284694,8.107130753387537e-07,27,168.32039962730835,0.0578264462230063,2023-01-02 06:00:00,0
4.245329652211848,2.34194513950498,202.01034234817533,21.834541596547844,0.0001486473762813088,8.073775593544478e-05,85.0122720670688,73.91710191856765,509609.4568183619,145.34082689659445,1.2738866935723603,0.6493550731731642,157.33945955982517,3878.8356393044633,7.971977424858778e-07,27,172.44819450044065,0.056001404599419886,2023-01-02 07:00:00,0
4.489602311074085,2.114325831915521,202.91425989210444,23.037421701698808,0.00015296450817359216,8.352229798634834e-05,89.97370587084373,81.9305733395149,520241.6848288835,149.2678840370034,1.23689857481554,0.6278771361419493,162.5558063264905,3654.3772451120553,7.669668917742456e-07,27,182.37071699870359,0.05055849275493003,2023-01-02 08:00:00,0
4.255181029243261,2.340749553284143,200.43408120946557,22.381847646908785,0.00015887676575654144,8.755509096309917e-05,85.05690671186998,73.88833303801691,503715.48399723443,145.1606335754423,1.2692622212697628,0.6479962210474548,157.55221554462264,3877.6810690848097,7.851211449860784e-07,27,172.84836417431393,0.05597281532695694,2023-01-02 09:00:00,0
4.220709317508735,2.171777111103334,204.8622281176537,24.883935558688805,0.000162632798776422,8.862775578132177e-05,89.0538494026522,80.1538889315332,501502.13416827476,144.18708588001644,1.2710620685809642,0.6434574807240162,156.80684258402653,3711.9442320071444,7.88333849754963e-07,27,171.44809966320315,0.05193228767278665,2023-01-02 10:00:00,0
4.2815605237682535,2.447978261242512,204.30054140795085,20.547555596379762,0.0001691546014636646,8.984055016985039e-05,84.95040447489625,71.80965370516883,524290.9605036735,145.51786910707762,1.26445024792601,0.6495140005803325,158.12091317404298,3980.273880660523,8.14722014297331e-07,27,173.91991728687356,0.05853690538942481,2023-01-02 11:00:00,0
4.124644735842267,2.2695897178390503,203.67634780296484,21.293877876163815,0.00017064732404032033,9.048489485584704e-05,84.81354401928793,74.34127607562962,503013.7756995539,142.35582322478928,1.2841707762159846,0.651722744139732,154.71615155587347,3808.5131474985083,8.110910840741781e-07,27,167.5458906427113,0.05427121665636164,2023-01-02 12:00:00,0
4.192044508775966,2.2041997435381226,196.39588920582332,21.948919102651775,0.00017593806222756655,9.27173262766132e-05,83.80659799346103,74.53259564578471,484250.7822930793,143.35071653111078,1.2722593312893282,0.645406974656967,156.18509560591284,3744.151846036896,7.643497781373298e-07,27,170.28371552424917,0.05270758890701738,2023-01-02 13:00:00,0
4.2481786871955345,2.358110486962003,203.98620216807456,20.23279286057423,0.00018416435922178137,9.431771637960977e-05,85.0202542579453,72.86362305565333,518528.70812858467,144.38433833908292,1.2643896162624355,0.6474217178253648,157.40101009289063,3894.4223621665674,8.118595786754668e-07,27,172.56392425036697,0.056387955995590634,2023-01-02 14:00:00,0
4.250346742669063,2.4131845396388885,199.37575660538823,22.606670779821684,0.00018439123357457486,9.780705307136259e-05,84.66717620402834,72.221175131245,500227.57333280524,144.41783146600298,1.2640127852237704,0.6489176535910405,157.44783721637157,3947.193641541327,7.801397288176304e-07,27,172.65199214676508,0.057704905848455224,2023-01-02 15:00:00,0
4.416521250942026,2.236166909271562,200.8581904967089,23.829640650217772,0.00019077339295589437,0.00010180522111845889,88.65705232493404,78.24885850248991,508422.71760452975,146.93338149484129,1.2374620910791525,0.6338025039976273,161.00787787178558,3775.7141654261195,7.614578265702221e-07,27,179.40211434487065,0.0534719988634835,2023-01-02 16:00:00,0
4.3510699813517455,2.008717135786454,203.69981049346006,21.25917181215771,0.00019768538294514647,0.00010284095900652858,89.23802177423278,82.145072864948,510980.0654836652,145.24025623110126,1.241631962486886,0.6273919536051156,159.6124649639188,3546.8253383036354,7.783009721151757e-07,27,176.7434390020207,0.04803314097730847,2023-01-02 17:00:00,0
4.368327091255457,2.4950836871534596,198.4414220358891,21.95074179093459,0.00020574004791856586,0.00010533721289444614,85.3115126866075,70.00721469259501,498532.06995071063,142.70747339245332,1.2433737866913352,0.6440698530533377,159.77534804390882,3977.9101472921466,7.7241902829428e-07,27,177.4444346110755,0.059663306674736113,2023-01-02 18:00:00,0
4.285803421609845,2.178481165700807,196.97429726554702,22.387240881490385,0.00021070456080560452,0.00010941859692587294,85.74956241563163,76.12242507823106,489081.220266288,143.94364303818307,1.2492251047029606,0.6370732009207097,158.21224637027137,3718.620182164624,7.5418304845698e-07,27,174.09226669956314,0.052092597351965995,2023-01-02 19:00:00,0
4.175837904351322,2.360932090944224,204.90041305559865,22.857396165415192,0.00021316754864900101,0.00011012004867880919,86.7195783713671,74.18915141047411,506335.11327739106,142.15609030096368,1.2662643950216188,0.6491918047893238,155.8327856956235,3897.1383962421583,8.060100356033217e-07,27,169.6253921663548,0.05645542716883131,2023-01-02 20:00:00,0
4.0921907606438594,2.0785989926949306,203.40627658460056,24.978501348939805,0.00021355317946032134,0.00011477502693367396,92.10188486921773,78.4366953292602,471437.6926202417,135.6137101542239,1.2739271035736879,0.6431577219104873,149.51396173843023,3536.498290525429,7.805019777151756e-07,27,166.22758796993497,0.04970418018180391,2023-01-02 21:00:00,0
4.170333835977405,2.1861604418936778,195.12526304150984,21.210479312452033,0.00022046694572977444,0.00011601501003788631,83.34065539046561,73.57651798423561,478299.7890509523,141.5544584231815,1.2625146611436724,0.6427550623022003,155.7130049568467,3726.256747517281,7.583544316958069e-07,27,169.40181314393553,0.052276226868240044,2023-01-02 22:00:00,0
4.439670674824059,2.400432346318978,202.5313909214938,21.880983377415117,0.00022937973668496126,0.00011861886158487111,86.66047398083198,73.40351585308751,518813.40273922426,151.4042053428231,1.2260474127452772,0.6357529888948966,167.8272208049048,3828.6029500663853,7.811861877371484e-07,27,180.34245977837594,0.05739997097803837,2023-01-02 23:00:00,0
4.270962481234869,2.397722386071716,201.5455083200271,22.36969183158897,0.0002360705582824151,0.00012102454232501763,87.32634516261254,73.1322411871143,512134.86266814626,145.79816525724857,1.2470595900668264,0.643822477339188,159.39269530693016,4083.144340422132,7.849739205312289e-07,27,173.4894175495519,0.05733516946851738,2023-01-03 00:00:00,0
4.1379913436989195,2.383186231023979,199.404423874559,22.732550392688186,0.00023779275998452143,0.00012565757068540244,84.5603466481201,71.70131237789019,487579.6161714849,140.69770553117468,1.2645516059798152,0.6500416561112861,155.00782433860326,3918.512658017844,7.811492395148889e-07,27,168.08803898362657,0.05698757588640628,2023-01-03 01:00:00,0
4.236481908581809,2.023382176213669,203.3950532060637,21.63123191604637,0.00023805880888557238,0.00012698107780560977,88.65824053908891,80.62540831997563,498718.52232089033,141.910218514873,1.2457312079041496,0.6312411999960317,157.14820306946342,3561.898818177888,7.803500778891248e-07,27,172.08879310186893,0.04838381651132414,2023-01-03 02:00:00,0
4.081026150730574,2.0589192607256663,203.60862378601735,23.540978701133344,0.00023838065006056742,0.0001279578100070405,88.14011574801793,79.74566663560644,483481.98091203097,139.17134454406303,1.2683468482500457,0.641250725434697,153.76016768535177,3598.23789049107,7.858016175532612e-07,27,165.77407387808003,0.04923359160403225,2023-01-03 03:00:00,0
4.335912691297766,2.0334852853040584,198.19886076112084,22.902525724404708,0.00024207850290128554,0.0001314850261497578,88.47050459952985,80.3587777402984,488142.65895026724,143.49399491647114,1.2306232021225627,0.6259592143703872,159.28806806265786,3572.2568192097306,7.430341497638437e-07,27,176.12773951164863,0.04862540556067419,2023-01-03 04:00:00,0
4.15138763489609,2.1137130144453824,203.6764568987861,20.427621211286986,0.00025048325037366773,0.0001340470127822787,86.62068717268986,76.88477971171451,498578.41578504833,140.1568576311383,1.2555189085738159,0.6387804281917278,155.30018866411413,3653.759701828708,7.976276492627221e-07,27,168.63220549581973,0.05054383885099696,2023-01-03 05:00:00,0
4.314614965515537,2.3397020640135477,199.4851029178884,20.882314026913615,0.0002523034735526207,0.0001361574614864441,85.50237585764677,72.50010989762427,504578.16106398543,143.26859972350536,1.2346738072864571,0.638191193810644,158.83145315513616,3876.669313050396,7.747316885797773e-07,27,175.26261132161574,0.05594776740014318,2023-01-03 06:00:00,0
4.295139239339567,2.258803620604811,196.9082595991915,21.299176394301934,0.0002553585702128082,0.00013804601078325044,85.19132047990121,73.46628008186556,492315.6439418377,142.71820432996782,1.235502395285889,0.6361683409561796,158.4130777997099,3797.9505171813776,7.578502447813662e-07,27,174.47149400193217,0.054013295757586455,2023-01-03 07:00:00,0
4.295944960166612,2.003423621019281,195.46220805834415,20.828751414258218,0.00025656027619455797,0.00014194204446184227,86.2079916426454,78.35990074957067,481553.20299806073,142.24147045201627,1.2311349659757902,0.6256201905134695,158.43040187027935,3541.3731285125527,7.395015302336105e-07,27,174.504222933082,0.04790656061586921,2023-01-03 08:00:00,0
4.456707468138184,2.4436899516348305,195.53706478602265,21.771880090379113,0.00026152203301543444,0.00014527441516866096,85.46032449166893,71.07137967278652,503334.9061321456,145.47661844971478,1.213519699894233,0.6334798336453726,161.86037182102893,3976.2073990370313,7.456298192209942e-07,27,181.03450597685367,0.058434361842466184,2023-01-03 09:00:00,0
4.200233652566101,2.132665360185011,202.0300527382489,20.58288116333215,0.00026646616638409236,0.00014954949390482222,86.73018946609392,76.34746335392853,496877.8113641269,140.42646778365534,1.2430972737613823,0.6354459111783368,156.3629006148948,3672.82379899726,7.845451222010524e-07,27,170.61636414680723,0.05099703391691442,2023-01-03 10:00:00,0
4.427179286246061,2.4150637827854986,203.6907647915399,20.057547971059385,0.0002668181332035622,0.00015196661555352822,87.36210199633736,72.42532824250569,528398.0503280377,144.6828523278064,1.2149113598242318,0.6334837716692903,161.23428713245744,3948.9853978121905,7.922102582824664e-07,27,179.83505102957434,0.05774984296248867,2023-01-03 11:00:00,0
4.309857762926527,2.4111231433438483,200.51428049858345,24.4850519878353,0.00027245749991536137,0.0001523806194100007,88.02160655366686,73.8645545923562,497432.9370997819,142.53457233387388,1.229514352401017,0.639056791287635,158.7293322760718,3945.2275428293556,7.636299272917313e-07,27,175.06937049827474,0.05765561302514738,2023-01-03 12:00:00,0
4.065972417350734,2.431871247551218,196.09586401052562,21.313887020762706,0.00028004632535399195,0.00015264937074594461,82.10170949205498,68.11814420511755,475548.0122996134,138.12029569623286,1.263059713923023,0.6522077189065515,153.42924868042022,3964.9846290776495,7.74816825810376e-07,27,165.16258093064968,0.05815174889049622,2023-01-03 13:00:00,0
4.330520064297088,2.0457879141127284,197.44991753534185,21.82162518517542,0.0002836266160487845,0.000152670600793074,87.87046090349553,78.78392485660055,486873.9725040367,142.14155602547928,1.220222055205758,0.6239282701295507,159.17254084254952,3584.8409000493853,7.419247793905015e-07,27,175.90868731404206,0.04891959028854379,2023-01-03 14:00:00,0
4.132832277486882,2.499872862296434,201.15937581108258,24.142562781972646,0.0002873496025881116,0.00015633926686158626,86.07976803923628,70.86302780571954,487970.44013449707,139.17196816580653,1.2519700571938681,0.6501055227613988,154.8951262253379,4029.250788749361,7.829040953311051e-07,27,167.8784741850224,0.05977782709212552,2023-01-03 15:00:00,0
4.387148970257004,2.097948378356138,204.10432917980611,24.449220078177284,0.00029571669156804904,0.00016108231927069885,92.32103822099182,81.8533845647153,503160.60851727065,142.77001705976895,1.209644874063634,0.622210476049305,160.38273869693953,3637.8477419339065,7.583446119951986e-07,27,178.20899221126834,0.05016686940405979,2023-01-03 16:00:00,0
4.333528171023882,2.346553183297173,195.71674436365578,21.948761309673184,0.00029893493110049943,0.00016607058273530173,85.57075954659415,71.90144412290475,489731.0670612829,142.04611235438313,1.218386098679353,0.6338681204744363,159.23699144874078,3883.2833012780075,7.461457443014297e-07,27,176.03087866698684,0.05611159374111472,2023-01-03 17:00:00,0
4.497700786622663,2.3656274109746036,203.23774223920265,21.351668711052127,0.0002994817725462589,0.00016790792824274988,89.37309229931262,74.51498411881535,525444.4828688396,144.79188188950235,1.1964683537779166,0.6260218153660191,162.7266910400147,3901.655043102975,7.73851951407778e-07,27,182.69968261526782,0.05656770329020989,2023-01-03 18:00:00,0
4.056088025786755,2.027971002078666,202.03733708829927,24.908455320816596,0.0003063626251425423,0.00016999163604649133,89.30176407421504,80.27985892716184,469154.308384984,136.59056126941405,1.2519135133184867,0.6364607052737586,153.21168692621225,3566.606082687947,7.654396654288576e-07,27,164.76107018387987,0.04849354610727715,2023-01-03 19:00:00,0
4.315418713981694,2.405075344417102,204.04894025923204,20.90953254316307,0.00030958956975028003,0.00017172460723514612,87.58302160737964,72.22780594554914,515666.78421844664,141.48364195590324,1.2185806538854367,0.6359413307288614,158.84870224992008,3939.455282629442,7.932329140203365e-07,27,175.2952601341171,0.05751099595922232,2023-01-03 20:00:00,0
4.468050148833636,2.0122705108206302,202.64349101518337,21.378941982603276,0.00031372814496879835,0.0001762368256952493,91.57596784220765,81.94059050562355,509157.90029313107,143.30481201281907,1.191970431592819,0.612737150014991,162.10041005560407,3550.4818800997737,7.530117187570795e-07,27,181.49525342568998,0.048118110513795755,2023-01-03 21:00:00,0
4.43414220281137,2.0099095523612984,203.65184143419307,23.22581311692003,0.00032319939153530774,0.00017649670147597667,92.87547617186301,83.24072031792767,503969.3083471225,142.54119493866708,1.1946613600386242,0.6139710899556774,161.38207803648197,3548.0526753294134,7.508424317848039e-07,27,180.1178894634564,0.04806165445609689,2023-01-03 22:00:00,0
4.350883233548652,2.4148443726742155,196.25263223080353,23.301279750579866,0.0003317469997734131,0.0001787712258459424,86.76453564252479,71.74462343381276,488755.5417357939,141.51091199232445,1.2087035289694976,0.633057186417772,159.60847105019602,3948.776232173026,7.412440794496433e-07,27,176.73585317851376,0.057744596351794034,2023-01-03 23:00:00,0
4.482789178693944,2.219726256381605,197.03743279050593,23.951336026957613,0.00033504128401008786,0.00017898452376099294,85.8207301311926,79.6454482273408,489552.567500092,142.3755295836102,1.1884901506127858,0.6194298558712076,163.83548952729095,3856.564249923545,7.243059201300639e-07,27,182.09396290088327,0.053078864268296645,2023-01-04 00:00:00,0
4.4732772342796805,2.283985932144346,201.33559704111795,22.670799445475026,0.0003392882018355058,0.00018264147623037188,90.2252399938008,76.11072671319427,509950.14386993437,143.1465969728266,1.1890805856604907,0.6218928325141246,162.21094213522196,3822.5785423578736,7.533308661322735e-07,27,181.70758121210824,0.054615463926893884,2023-01-04 01:00:00,0
4.0651545017236765,2.004317183527969,200.99196494582168,24.825031519570175,0.0003405801294542254,0.0001840755683191749,89.51048486659764,80.35050332658014,464972.3660585507,135.8163229777027,1.2417776621859165,0.6328172825117228,153.4112542125856,3542.29390031421,7.560959431884839e-07,27,165.12935663838152,0.04792792779255487,2023-01-04 02:00:00,0
4.391545546256498,2.359638401644645,195.33894306667455,22.170140091892225,0.00034226195044906055,0.0001853192757958258,86.51993220145745,71.90439718126154,490308.6172185243,141.77948230939077,1.1996704912728093,0.6283984701393578,160.4764231814955,3895.893278269486,7.362589968806788e-07,27,178.38758413585578,0.056424492021517406,2023-01-04 03:00:00,0
4.470801661776106,2.4196728467226336,196.42582517740703,24.99381701558631,0.0003477233381500055,0.0001860812906985538,89.10773375193108,73.68839634813347,492272.64692223305,143.03992700951378,1.1887867638373115,0.6260096499842353,162.15860033456394,3953.377430050222,7.25076290564175e-07,27,181.60702176359192,0.057860056498243245,2023-01-04 04:00:00,0
4.495671158010591,2.2683359044690508,195.40420871598283,20.51817880668987,0.00035132430864000236,0.00018728163076449448,87.0762834981913,73.24195647488766,499668.9039629812,143.15058381828752,1.1830919003149272,0.619420117627333,162.68387620912628,3807.2863875484236,7.326001281171557e-07,27,182.61723771267327,0.05424123503610886,2023-01-04 05:00:00,0
4.218207995966131,2.298827789913266,197.91965285266247,21.66641280280212,0.00035435415128161893,0.00019072778347780893,86.05720926191822,72.07270808893864,484127.3894068602,138.4528283343553,1.2197078450255088,0.6346688637275516,156.75265855192794,3837.040690256598,7.589343482550248e-07,27,171.3464942711078,0.05497036757852255,2023-01-04 06:00:00,0
4.488494725957958,2.439212766412481,199.49304328086563,21.059950406096814,0.0003543626739182318,0.00019199979801277667,87.9465721229278,71.46636365790705,513693.3169264077,143.09742619454195,1.1844999889110543,0.6251445253836709,162.53242535133936,3971.958635555762,7.565801780629045e-07,27,182.32572613364033,0.05832730183628844,2023-01-04 07:00:00,0
4.35153401256876,2.4625387331824933,195.21869875266833,20.915009856912445,0.0003554793972919382,0.00019353916074295522,84.93730959777899,68.77145830662754,492370.4394732142,140.8118357686527,1.20235305181777,0.632696816995332,159.6223887371687,3994.059046390642,7.471545728776618e-07,27,176.76228826747746,0.05888508044549882,2023-01-04 08:00:00,0
4.048592030033876,2.204093680826041,198.66946960399503,21.51984296021543,0.00035761003249605913,0.0001944329907208905,85.22957199522851,72.69023182548516,471212.93384572555,135.3071295336076,1.242037005918482,0.640362047371833,153.04654784339658,3744.0468100437947,7.706872935386855e-07,27,164.45657770874465,0.052705052698652805,2023-01-04 09:00:00,0
4.376369995998049,2.1789933473086585,200.59129736257202,21.18509895021939,0.00036082489558348507,0.00019814630386462274,89.11773775763992,76.16562895655696,500533.62968378025,140.6591473375243,1.1941808486425871,0.621347314593434,160.15288901251304,3719.12986412086,7.560369255088517e-07,27,177.77114290348723,0.05210484481624936,2023-01-04 10:00:00,0
4.339866494140707,2.3182491966145657,199.29902544260193,21.27695777713862,0.0003665931016258738,0.00019961963612192697,87.5153869931155,72.66634252875492,497739.34484466666,140.10205246243663,1.199437509233198,0.6279201220128998,159.37273302853106,3855.906548471422,7.583471983707568e-07,27,176.2883456877369,0.0554347789928733,2023-01-04 11:00:00,0
